skeleton_id,node_id,connector_id,distance_to_dendritic_root
3041612,4312216,4312148,25752.540337877977
3041612,4319364,4319336,17726.820843070065
3041612,4320200,4320180,14493.23997766706
3041612,4459235,4459213,29289.97129711841
3041612,4459447,4459434,29000.14040625007
3041612,4593189,4593155,18695.402103727098
3041612,4751777,4751754,18357.60474608361
3041612,4752856,4752829,31436.249285238726
3041612,4766197,4845411,16765.394022169286
3041612,4844853,4844812,15230.088494317115
3041612,4845222,4845181,16201.11962513888
3041612,4845339,4845308,13974.556235044201
3041612,4845539,4845531,17153.095557103046
3041612,4845946,4845909,14793.24182468162
3041612,4846020,4199134,15698.815636430827
3041612,4846700,4707237,23919.349903057006
3041612,4848181,9778989,31195.222190174096
3041612,4848195,4848197,31814.187367102317
3041612,4848232,3640403,31022.602848552266
3041612,4892601,3532312,9482.560046474791
3041612,4893314,4893301,18546.070525739156
3041612,5543374,5463260,8832.408898711146
3041612,6205271,6205251,13067.350919883447
3041612,6208154,6208134,17423.330175781917
3041612,6209656,6209642,32487.790798370766
3041612,6211249,6211236,7751.504195359121
3041612,6214960,6214946,11156.000238514836
3041612,6219517,6219510,17749.98802834847
3041612,6220889,6220876,7669.770452040386
3041612,6220914,4202509,7325.359614793251
3041612,6221271,6210257,11479.257469980981
3041612,6222129,6222105,17548.486706073414
3041612,6233568,6233534,19650.921529243253
3041612,6233801,6233788,11708.495740219427
3041612,6236318,6236298,17791.88415456586
3041612,6237242,6237228,32539.24345371978
3041612,6239614,6209553,31034.99653354828
3041612,6239769,6119301,27864.928610408122
3041612,6239813,6239826,25590.3161329206
3041612,6239972,3540499,21242.037436776973
3041612,6240948,6240951,25930.511588185294
3041612,6241023,6241028,24526.146454309444
3041612,6241199,6241204,17075.90706884277
3041612,6241986,6241959,17274.451741906774
3041612,6242072,6242160,15441.964374483981
3041612,6242107,6242110,15532.263811970184
3041612,6242108,10160686,15571.176526141218
3041612,6242201,14985068,16225.468240301958
3041612,6242459,6242468,20328.493421436306
3041612,6242683,4758133,18408.50611336336
3041612,6242848,6242824,19376.5681977605
3041612,6242867,3657812,18324.930009325053
3041612,6242891,13919910,18651.427404647173
3041612,6242893,6219459,18668.198240130125
3041612,6243009,6243024,17659.430738377774
3041612,6243040,6243050,16855.567763302777
3041612,6244838,9777872,7618.566717067166
3041612,6245343,2906505,8345.092089457117
3041612,6245353,6234526,7409.331792765304
3041612,6245565,6245568,12709.717170360589
3041612,6245658,4846207,14854.494345251824
3041612,6245695,9778236,15919.502326928708
3041612,6245706,10297006,16256.799614949818
3041612,6245751,2358338,17534.33811377626
3041612,6245767,2358226,17733.393032323784
3041612,6245794,6245804,15355.543149826899
3041612,6245855,4320100,15455.93176215392
3041612,6245902,4845434,16193.115148309324
3041612,6246067,4845955,17284.50367722152
3041612,6246192,4149030,19233.016881975676
3041612,6246247,4836542,20970.325342178072
3041612,6246364,6246348,21282.917900033503
3041612,6246391,6246414,14029.566285768295
3041612,6246500,6216477,14168.203847658438
3041612,6246556,6246562,14787.767453860255
3041612,6246613,6246614,16737.90617412986
3041612,6246673,6246678,16990.218768394418
3041612,6246817,6246822,19954.1716269711
3041612,6246862,6246865,21217.640187715955
3041612,6246980,4460146,19533.83428041791
3041612,6247063,6247086,21633.730226870608
3041612,6247131,4313156,22028.92735675385
3041612,6247176,3964751,23294.572301160068
3041612,6247785,9778170,24930.130310456716
3041612,6247812,3970184,25884.032107849274
3041612,6247866,6247874,26467.41990379764
3041612,6248145,6208797,23529.549943456437
3041612,6248298,5730001,24765.372646601612
3041612,6248347,14455886,24826.20124295975
3041612,6248370,6248386,25254.031300159808
3041612,6248440,6248443,26239.540562959763
3041612,6248479,21278003,25587.457614176685
3041612,6248486,2124654,26476.825550660124
3041612,6248523,4846703,27247.553381405243
3041612,6248615,6248626,26364.524888249787
3041612,6248660,6248997,27698.390698906052
3041612,6248675,6248676,28469.78800161974
3041612,6248813,6248814,30291.808581977395
3041612,6248949,6251043,31930.36005261001
3041612,6249091,6249098,20979.637799251625
3041612,6249157,6249158,28531.342413896255
3041612,6249183,12688788,28755.223355557133
3041612,6249240,9777932,29017.89337546944
3041612,6249251,9777917,29450.77778997969
3041612,6249273,6249280,30700.25885487108
3041612,6249306,9780070,30403.314041212852
3041612,6249366,6219381,31967.50485177997
3041612,6249387,6237272,33185.9051880444
3041612,6249486,6249495,31952.379781950254
3041612,6249535,6249538,32536.780439042454
3041612,6249569,6249571,28568.10565307837
3041612,6249589,6249594,28600.834468906298
3041612,6249715,6249744,28058.522395101023
3041612,6249790,6249792,30257.45915240153
3041612,6249860,4756297,32026.727638005086
3041612,6249886,6249892,31680.93634301207
3041612,6249993,2102645,32367.27422139049
3041612,6250456,6250597,32490.56801983393
3041612,6250470,6250570,32873.659238869936
3041612,6250485,6250540,33208.58777400041
3041612,6250506,6250510,33853.66700426939
3041612,6250653,4848267,31913.34279101559
3041612,6250732,6250748,31797.212669664932
3041612,6250900,6250913,32508.95069819372
3041612,6250937,6250939,32036.207573525342
3041612,6251237,6251246,18795.6572643051
3041612,6251332,6251340,19603.7779054429
3041612,6251385,6251394,19232.660418853495
3041612,6251390,6251435,19322.983007542625
3041612,6251504,6251507,19466.466810766604
3041612,6251666,6251634,23092.550292926066
3041612,6251697,6251701,26972.09696047252
3041612,6251782,9777973,27966.260640117904
3041612,6251809,6251836,27855.729377666783
3041612,6251933,6251958,17561.520936974386
3041612,6252009,9781956,18634.59969194954
3041612,6252055,9778008,20473.433293310965
3041612,6252081,6252083,21223.955839581587
3041612,6252204,6252209,18420.131588984517
3041612,6252456,6252491,49618.04774787446
3041612,6252508,4771120,54713.836680041364
3041612,6256992,4845021,12376.572598006805
3041612,6257000,19651527,13084.872765091477
3041612,6364665,12241068,10180.878291661673
3041612,7542273,7542267,12467.821147748258
3041612,7594463,7594456,12877.481717932362
3041612,7594535,7594513,13620.93264636533
3041612,7826000,7825979,18278.4434285962
3041612,7826021,7825979,18065.525577075972
3041612,7826177,7826094,17842.78323946845
3041612,9778815,9778820,20172.683457127492
3041612,9779523,4312148,26003.47080915576
3041612,9779608,4305487,20536.217207882797
3041612,9779621,4199390,20736.286508338508
3041612,9779778,9779785,12607.716086708617
3041612,9779820,9779827,13034.619439984726
3041612,9779927,9779931,28431.987493492834
3041612,9779998,9780000,29842.409465662375
3041612,9780678,9780685,21056.53156738287
3041612,9780727,9780730,21869.092589981436
3041612,9780821,9780849,23054.244882632203
3041612,9781052,9781103,14059.420175943433
3041612,9781056,6208483,14390.61595088006
3041612,9781199,9781200,14403.366669209096
3041612,9781274,9781276,16578.786556825315
3041612,9781287,9781294,14661.735546056767
3041612,9781324,9909929,15808.272728051514
3041612,9781326,4845151,15893.384319055633
3041612,9793204,9582125,17663.844108381523
3041612,9794223,9794218,19036.824692779275
3041612,9794223,14729213,19036.824692779275
3041612,9921072,9921060,8536.209877687961
3041612,10011438,2633641,24316.549106596223
3041612,10108921,10108900,20357.13660140715
3041612,10109731,3697520,21010.028434671887
3041612,10294652,9746807,7855.274191542248
3041612,10294665,10294671,8039.562156651355
3041612,13921003,13920997,19163.490381288215
3041612,14801401,16224907,19192.342150248656
3041612,14801407,3697364,19122.47988186985
3041612,14801421,1861648,18438.87693945404
3041612,14892183,6366498,20739.318510903944
3041612,15650354,4168772,17524.837830509558
3041612,19607223,4149370,24664.67958486223
3041612,21146264,21146265,20665.42309101176
3041612,21240061,6246348,19754.792643275792
3074106,367653,367644,17623.294489702937
3074106,1140633,1140618,19004.80422648487
3074106,1245519,19650228,16124.564570584495
3074106,1422596,1422574,32799.835583559165
3074106,1527000,1526961,28408.69598185031
3074106,1555462,1555444,35779.779204953025
3074106,1647315,1647309,32732.99535153881
3074106,1706337,1706324,17933.27280692006
3074106,2116315,1234590,30639.032005465306
3074106,2116315,6332170,30639.032005465306
3074106,2499622,2499567,27395.949920025378
3074106,2713895,2713875,18430.35295406369
3074106,2835023,2834996,35001.62029530331
3074106,2900119,2900099,16547.084439484708
3074106,2902781,19639720,16188.372270034837
3074106,3075740,3091246,1833.1070275443308
3074106,3091232,3091205,527.3544415153701
3074106,3091603,4380004,16883.23136815412
3074106,3091729,3091722,3609.7203520842013
3074106,3092063,3092050,6005.884910819761
3074106,3176101,3176053,18279.485888508738
3074106,3177114,3177094,10144.328584141265
3074106,3178357,3178330,35839.74474393855
3074106,3187959,3187945,3543.385856732406
3074106,3195233,3195201,17617.30919559476
3074106,3229950,6318494,29170.40557190719
3074106,3231653,3257126,33012.728314489235
3074106,3231653,4263022,33012.728314489235
3074106,3231660,3231684,33388.8284048188
3074106,3231820,9777666,35996.2085696198
3074106,3232302,3232507,23071.40850525721
3074106,3233922,4942407,29958.147360620715
3074106,3249525,3249517,9436.187165851312
3074106,3292797,3292790,14108.668710315855
3074106,3292847,3292827,13715.301958436641
3074106,3481891,3481885,4793.141551365894
3074106,3482380,3482383,14175.761111446074
3074106,3483410,6323933,12286.938805248108
3074106,3483438,6323688,14706.084801713172
3074106,3483592,17737753,17315.009653633388
3074106,3483687,3491269,3271.563730802187
3074106,3483740,3483741,7084.536913116095
3074106,3483896,6281638,11468.372704813693
3074106,3483918,3483943,13663.225720440758
3074106,3483995,5078352,14649.32917571794
3074106,3484049,9776758,15968.141941224829
3074106,3484057,6319426,16320.415998097604
3074106,3484071,3491197,17091.07569231237
3074106,3484091,6319289,18551.054809219888
3074106,3484093,7550956,18807.92571291198
3074106,3484625,6321403,8947.818610891998
3074106,3484652,6321470,9097.654693568697
3074106,3485085,6320851,13682.273806849618
3074106,3485086,6320887,13738.739818440125
3074106,3485087,10173500,13945.506457847005
3074106,3485089,3485093,14101.911351533447
3074106,3485173,14345768,17433.88808335206
3074106,3485189,6320669,18746.788447509476
3074106,3485223,3485225,20265.30311610327
3074106,3485248,15255747,20704.94218509359
3074106,3485255,3491285,21061.84765227836
3074106,3487490,3487491,21515.458206099487
3074106,3487507,22019797,21962.42463335418
3074106,3487520,9775977,21758.416528454436
3074106,3487660,6319071,26440.049936654606
3074106,3487795,1500208,29674.537348532038
3074106,3488590,6322046,13453.446188670052
3074106,3488733,6322532,13517.236967739052
3074106,3488761,6322428,14399.08069317232
3074106,3488824,6322487,15056.179830500558
3074106,3489183,3489191,12117.44061622108
3074106,3489225,3489226,12778.109288319065
3074106,3489310,3489311,14966.237652209486
3074106,3489329,4233499,15121.419949880066
3074106,3489337,6279756,15388.134273616
3074106,3489436,6323233,16012.075635969006
3074106,3489713,6322316,17435.581877996396
3074106,3489739,6322275,18102.00659375747
3074106,3489862,6279276,18286.57344583166
3074106,3489863,2713801,18331.901674104272
3074106,3489871,6321709,18725.502578633466
3074106,3489951,11414964,20224.535269054526
3074106,3490356,4993794,19907.38405994959
3074106,3491046,22235613,30541.833167920428
3074106,3491049,4847989,30693.087505142044
3074106,3604524,19650225,16196.665127387547
3074106,3611790,3611670,15155.466825114308
3074106,3626587,3626568,19467.98816668879
3074106,3629722,3629707,16180.308008020584
3074106,3629722,10271311,16180.308008020584
3074106,3969913,3969885,21993.791479574174
3074106,4047447,4047426,5516.085974374342
3074106,4047534,3514138,5162.048096313021
3074106,4051206,4051184,16843.969260681508
3074106,4165157,4165109,24889.072867512565
3074106,4272726,4272713,20682.593307998555
3074106,4391344,4391331,6003.0440321682145
3074106,4410931,4410874,18069.764533553607
3074106,4480534,4480502,7056.474359602325
3074106,4525635,4525621,42784.968409667534
3074106,4571253,4571267,9816.22911373424
3074106,4571321,7136733,9841.55081242124
3074106,4585509,4585493,6473.6319411252225
3074106,4591466,4591493,17140.583736171648
3074106,4591538,6290384,16794.472208504652
3074106,4591564,6341680,16634.431006819774
3074106,4596697,4596676,18656.74855362883
3074106,4760571,4760476,21864.0840475125
3074106,4834817,4834804,25511.598849417744
3074106,4847536,5065014,39065.459631245176
3074106,4847910,4847912,48753.93046404183
3074106,4848038,4848040,31231.41859635234
3074106,4848081,4848083,29432.9060712302
3074106,4993878,4993849,21036.303479523318
3074106,4998726,4998657,27188.57273772941
3074106,5033921,5033901,18040.282403398713
3074106,5034010,5033955,18861.469236550925
3074106,5034166,5034152,21833.00587436637
3074106,5036008,5035970,6557.528304605123
3074106,5036008,6275188,6557.528304605123
3074106,5245164,5245106,18557.778859121412
3074106,5245533,5245519,19871.119779660825
3074106,5346733,5346719,3367.2369379364172
3074106,5400623,3091172,6192.2705877119115
3074106,5401783,6930029,7266.613811505125
3074106,5401819,8560824,7305.662144911912
3074106,5401867,6332491,8084.149239496292
3074106,5401885,7724654,8318.518170168343
3074106,5403169,6332532,8491.010003455154
3074106,5403170,6332394,8618.854651523347
3074106,6062799,3604547,15598.59854911612
3074106,6124568,6124555,14720.316618145393
3074106,6135708,6135666,22404.433914520763
3074106,6172857,6172844,20572.405933361057
3074106,6172910,6172876,19916.86047494004
3074106,6272177,6272171,18970.00634785438
3074106,6274336,6274315,9649.325313738686
3074106,6274563,6274549,8740.037751676467
3074106,6276753,6276721,6250.665310784552
3074106,6282826,6282791,7784.491608118678
3074106,6282863,6282835,7457.1651855274395
3074106,6289177,19639481,5739.77865943588
3074106,6291494,6291472,12644.037444078174
3074106,6297226,6322625,5434.634376206806
3074106,6297262,6297278,4588.673782535272
3074106,6297641,6297702,4834.680532748476
3074106,6297646,6297658,5478.671572659576
3074106,6318467,4237488,31622.09567422609
3074106,6318708,6318712,3596.008341543198
3074106,6319009,6319011,28124.827404382086
3074106,6319062,9777526,26660.878425544637
3074106,6319350,6322922,18499.46096272044
3074106,6319406,9776927,17152.944715731894
3074106,6319524,4997447,16156.150920271226
3074106,6319893,6319901,9049.038265962914
3074106,6320079,7696546,6028.335594333519
3074106,6320506,6320570,24184.428674673538
3074106,6320513,6320533,24722.552861456323
3074106,6320518,21288782,24974.979033136187
3074106,6320762,6332927,15326.619833825374
3074106,6320780,6333008,14973.997729928225
3074106,6320791,6401297,15162.422284621978
3074106,6320791,10173528,15162.422284621978
3074106,6320824,7043240,14482.77803416078
3074106,6320943,3629822,13467.459084077032
3074106,6321029,3611868,13796.994554467703
3074106,6321178,6321184,11466.14069670661
3074106,6321235,6321279,11043.46205563614
3074106,6321587,3514525,6462.830919201708
3074106,6321835,6410515,18660.3203384124
3074106,6321838,6321867,18747.274973703643
3074106,6321841,6321843,18891.87444135562
3074106,6322031,6272131,15237.146502289608
3074106,6322137,6322139,10139.444441522734
3074106,6322232,6322207,15097.025306197502
3074106,6322243,7137026,15209.878714627033
3074106,6322424,6062777,14557.335076997857
3074106,6322880,6322881,12803.771857317508
3074106,6323384,2777965,13172.532839696403
3074106,6323825,3292875,14416.172735724744
3074106,6324040,6324042,14412.463268064981
3074106,6324097,3651474,13683.924360798577
3074106,6324868,6324869,17300.573307025254
3074106,6324906,6324909,17502.071415025093
3074106,6324968,6324975,18615.789235848817
3074106,6324974,7724242,18924.979645856314
3074106,6325020,6325047,18513.845422054546
3074106,6325066,6325069,18798.14059324932
3074106,6325252,9776810,14759.477652377042
3074106,6325262,6325273,15230.220064500143
3074106,6325288,6325345,16231.380280461708
3074106,6325292,6325307,16447.511583854044
3074106,6325293,6325296,16490.702422642302
3074106,6325376,14782552,17240.779927165437
3074106,6325381,6325383,17230.58105713589
3074106,6325466,6325486,17371.550381770292
3074106,6325475,19650229,17673.98939863147
3074106,6325596,3482885,18876.392623250504
3074106,6325687,2902775,16029.812261633924
3074106,6325949,6325959,15303.529430055612
3074106,6325996,1243727,16323.913340340143
3074106,6326002,6326010,16367.230795836535
3074106,6326042,23786640,17252.385065258823
3074106,6326046,6326048,17429.897456423234
3074106,6326047,6326066,17605.140162216143
3074106,6326071,6326073,14193.996166268247
3074106,6326269,6326297,12997.967565557461
3074106,6326604,6326607,5824.337369420195
3074106,6326641,6326708,6411.887786623869
3074106,6326645,6326647,6746.7172327092885
3074106,6326725,6326732,7636.019155123933
3074106,6326803,6326814,8925.158053447805
3074106,6326885,9777385,9976.74028015431
3074106,6326894,6274341,9627.139903906023
3074106,6327204,6327309,8605.15370097931
3074106,6327204,21133990,8605.15370097931
3074106,6327230,6327247,9044.510145502329
3074106,6327539,6276202,8198.717536764594
3074106,6327664,11748184,7678.2208358632815
3074106,6327719,7611827,7630.43471379943
3074106,6327746,9777350,8142.742380011146
3074106,6327761,6282674,8616.175964462418
3074106,6327781,6327789,9088.204715354655
3074106,6327845,6281709,11011.256065226746
3074106,6327881,6284087,14733.415650004725
3074106,6327944,6327945,17211.24191749122
3074106,6327975,7185800,17961.12481793009
3074106,6328102,6328104,23081.146237665213
3074106,6328156,4996377,22900.4118317763
3074106,6328260,6328223,21442.31640262178
3074106,6328293,14249388,22262.18084355285
3074106,6328464,6328465,23767.153800457512
3074106,6328522,9777646,23148.146665229164
3074106,6328535,6328543,23250.3434991974
3074106,6328620,6328629,21950.09360035487
3074106,6328680,6328683,26212.89600996721
3074106,6328792,6328796,18271.883450554094
3074106,6328814,6328817,18367.37053600847
3074106,6328893,6328899,17139.59399711522
3074106,6328969,21269571,19915.662541125523
3074106,6329235,746462,18229.869852664495
3074106,6329264,6329292,19312.276718060115
3074106,6329267,6329269,19627.971101972653
3074106,6329368,24886930,22799.979247319512
3074106,6329372,6329374,22927.262324476265
3074106,6329468,9777607,25483.622515946976
3074106,6329473,6329476,25630.674721292307
3074106,6329618,6329633,25389.42902251507
3074106,6329621,9776894,26160.818872619013
3074106,6329653,6329657,25575.690323632138
3074106,6329791,5066040,26850.91137127518
3074106,6329847,9777438,20668.199232547027
3074106,6330108,6330111,26339.29336059418
3074106,6330163,6330166,26946.683140756206
3074106,6330163,6330205,26946.683140756206
3074106,6330234,9777256,28419.010594198
3074106,6330248,6330251,29063.205457911696
3074106,6330288,6330295,29854.55137144802
3074106,6331932,6331939,30571.1707830788
3074106,6331962,6331968,29912.696261852805
3074106,6331965,6331994,29993.667062174034
3074106,6332022,9777271,30376.173942660076
3074106,6332029,6332033,31059.018689796743
3074106,6332065,3612115,31942.94460932677
3074106,6332080,6332102,28607.197328989285
3074106,6332151,1645131,30533.715603466757
3074106,6332189,6332197,30444.52344648545
3074106,6332236,3606136,31205.061837418267
3074106,6332298,6332313,20546.20010374522
3074106,6332642,6332648,8537.911133045574
3074106,6332677,9777039,5908.211554604637
3074106,6332701,6401498,6559.080968052378
3074106,6332732,6332735,8409.238613532638
3074106,6332758,1530144,13645.46884663358
3074106,6332780,6332782,14273.558719154942
3074106,6332804,3604509,14080.707204376551
3074106,6332811,3611839,14125.867050324072
3074106,6332814,6332820,14265.157205642958
3074106,6332862,6332864,15825.327223688437
3074106,6332900,2900173,16895.00044333713
3074106,6332951,6332953,16015.238914406073
3074106,6332981,6332984,15096.68997161134
3074106,6332981,3611993,15096.68997161134
3074106,6333031,6334803,16573.27544373853
3074106,6333037,6333074,17957.728960195265
3074106,6333038,6333048,17986.42288004297
3074106,6333205,7236740,20496.26398071854
3074106,6333212,6172876,20800.581906033854
3074106,6333362,6135666,22933.13019813414
3074106,6333370,6333374,23186.653058001626
3074106,6333443,6333448,20836.373854098572
3074106,6333511,6333515,14944.453440497084
3074106,6333547,6333550,15594.541475069294
3074106,6333567,6333582,14416.742562463936
3074106,6333570,3482852,14428.449642549785
3074106,6333664,6333666,16772.535306722537
3074106,6333710,4521506,14885.119015141965
3074106,6333712,6333714,14969.816675442584
3074106,6333739,6333749,15105.744248566196
3074106,6333845,6333851,17791.229454791195
3074106,6333978,6333980,18859.001256235177
3074106,6334050,6334052,21326.44825702296
3074106,6334133,9776964,21266.55014086178
3074106,6334159,6334179,21816.511165542426
3074106,6334172,9776185,22389.990270783754
3074106,6334212,6334219,22574.66951523856
3074106,6334329,6334332,24672.805349474525
3074106,6334367,6334368,24785.561261214905
3074106,6334367,9776170,24785.561261214905
3074106,6334410,6334413,25131.336462361076
3074106,6334427,7551224,26218.220409808564
3074106,6334566,9776949,22862.90674173191
3074106,6334568,6334627,23114.955299567322
3074106,6334583,6334592,24091.639327640536
3074106,6334654,6334658,24583.161495792818
3074106,6334668,6334694,10411.594695793272
3074106,6334675,6334719,11230.420978237325
3074106,6334781,2581541,15362.755247576162
3074106,6334843,6334848,19306.756856364853
3074106,6335026,6335038,8957.77796452928
3074106,6335064,6335069,15392.339843921414
3074106,6335064,6335113,15392.339843921414
3074106,6931318,6931305,17730.2684966948
3074106,7214610,7214604,8457.372783471546
3074106,7419725,7419719,8660.269534749768
3074106,7419759,7419746,8360.103298956106
3074106,7684465,7684431,13564.922123612516
3074106,7998572,7998576,22369.794024619223
3074106,9776011,9776030,21114.55980332833
3074106,9776063,9776064,21564.870708461385
3074106,9776210,9776211,22552.60809757137
3074106,9776228,9776234,22627.696555210605
3074106,9776270,9776271,23553.463792353818
3074106,9776512,19639502,17252.894553600847
3074106,9776560,9776569,17735.830772625915
3074106,9776637,9776681,18548.551113871312
3074106,9776642,5033955,18691.231370543646
3074106,9776711,9777472,18535.320946340995
3074106,9776998,4993712,21865.669891618047
3074106,9777495,6342615,22356.287021404503
3074106,14908054,19651495,15780.697394469811
3074106,18106694,18106697,7677.9549784061455
3074106,22235950,6334272,22833.238841882376
3091943,316914,316908,30155.573772902426
3091943,747620,747604,8352.759581329068
3091943,1466633,1466610,37140.83952421971
3091943,1466659,1466645,35811.56856113398
3091943,1466701,1466687,36786.00641920416
3091943,1466767,1466737,36133.181178206505
3091943,1788321,1788315,19766.327443385744
3091943,2510048,2510028,29094.064445792443
3091943,2782859,2782846,19105.323436049162
3091943,2880540,2880533,18145.31415703943
3091943,2891490,2891477,16949.405623657964
3091943,2900186,2900173,11078.51980516516
3091943,3090766,3090760,22961.891012274347
3091943,3091094,3091067,28523.68544623683
3091943,3091211,3091205,1749.1060775889782
3091943,3091259,3091246,2130.7755053041
3091943,3092047,3092050,4332.662602906352
3091943,3092471,3265516,12709.51765008038
3091943,3092597,5003949,15852.337602277534
3091943,3092789,3286823,18007.179949299294
3091943,3135827,3135784,18376.941131389925
3091943,3176810,3176790,19340.640355703414
3091943,3177015,3176988,2979.8237743817444
3091943,3177032,3177019,2612.660485133336
3091943,3177056,3177036,5160.257978209476
3091943,3177083,3177070,6823.670109154955
3091943,3177128,3177094,7130.786320965228
3091943,3177128,3249517,7130.786320965228
3091943,3187214,3187180,4330.275508509236
3091943,3187952,3187945,4040.197292420675
3091943,3195240,3195201,17669.59798839444
3091943,3208098,3514525,4550.216428783919
3091943,3208148,6276721,5154.032543120775
3091943,3208384,4049043,6437.719355952191
3091943,3209117,3209132,17964.6147045513
3091943,3209278,5187358,20495.48121222035
3091943,3209286,4032177,21010.528595508484
3091943,3209525,6462729,22553.247177469086
3091943,3210746,6303509,31110.96727700234
3091943,3210890,3543143,21846.265990875334
3091943,3210996,6188266,23590.393571368913
3091943,3211378,6340189,25248.52191367522
3091943,3211667,6396992,35785.846342187084
3091943,3250257,3250237,8106.470768277664
3091943,3306402,3306396,37758.21338825123
3091943,3481558,6289215,6817.6994524494585
3091943,3481571,6341394,7555.504112862705
3091943,3481605,3969700,9797.65304223285
3091943,3481618,3969607,10339.34349744836
3091943,3481630,3481631,11430.143463409098
3091943,3481665,4630329,11727.392924080988
3091943,3481855,6322625,5223.824523008327
3091943,3481878,3481885,5791.1902467895925
3091943,3482203,4477351,21421.901524737223
3091943,3482217,3482218,32535.160361908063
3091943,3482296,6341173,8374.505467743482
3091943,3482314,6341085,10529.227778156004
3091943,3482322,6341050,11230.82297788436
3091943,3482379,3482383,14661.357298001582
3091943,3482408,746062,12462.984729207921
3091943,3482408,6341277,12462.984729207921
3091943,3482429,745809,13471.077812125703
3091943,3482437,6297278,5643.909877560538
3091943,3482449,2753603,19654.122021699193
3091943,3482508,4351957,19995.546346183764
3091943,3482552,4309028,17168.039058692826
3091943,3482605,5108600,18779.269458859337
3091943,3482800,6325383,17340.38821533443
3091943,3482809,3482810,17743.40828419548
3091943,3482839,6397711,18606.95543593481
3091943,3482850,3482852,19461.050606637065
3091943,3482870,1395120,19524.839829246113
3091943,3482876,19651504,19884.91963169814
3091943,3482882,6272171,19846.237865715193
3091943,3483283,3483286,24723.38277863239
3091943,3483339,17786327,27394.319980257715
3091943,3483357,6136899,27768.14816687633
3091943,3542817,6273933,7796.04348566664
3091943,3542911,22024477,5552.896705944237
3091943,4042827,4042807,8178.68912215373
3091943,4204323,4204313,21859.801748263286
3091943,4284043,4284004,5282.605488031535
3091943,4301259,4301239,23229.636334773473
3091943,4308170,4308144,16092.730104581264
3091943,4308204,4308144,16738.141268723826
3091943,4410900,4410874,17041.721806988317
3091943,4411831,4411789,8688.117095531816
3091943,4585651,4585635,5425.036388473818
3091943,4585870,4585839,2842.039808902886
3091943,4588535,4588545,18017.920975330977
3091943,4588627,4591493,17402.346874050098
3091943,4588767,6290384,17029.200245856387
3091943,4588873,4308546,16597.047709119994
3091943,4617433,4617420,22253.663307995426
3091943,4619006,4618958,38675.08225917112
3091943,4619627,4619620,23717.147283654696
3091943,4626904,4626868,8506.66563247161
3091943,4697768,6283333,5972.6823041729585
3091943,4697779,10105136,5867.400711551927
3091943,4756488,4756473,38073.72414587221
3091943,4848653,8746981,31965.32346984426
3091943,4848674,6340366,32867.14057378599
3091943,4848743,6340350,34593.177691301615
3091943,4848927,4848935,38333.17766427016
3091943,4971117,9747456,6341.007950886422
3091943,4971118,6275283,6415.854269832998
3091943,4971122,4971124,6578.571233048438
3091943,5076122,5076108,9311.663760410032
3091943,5229912,5229892,11115.463200087193
3091943,5230343,5230336,23304.930301994857
3091943,5346740,5346719,3109.653556949095
3091943,5346998,5346985,8891.250994125308
3091943,5347179,5347159,10954.615082375509
3091943,6057081,6057073,20720.768992408957
3091943,6172834,6172814,25222.117601172788
3091943,6272374,6272333,5692.0751982342335
3091943,6272434,6272414,1325.8189351352667
3091943,6273954,6273933,7973.885614036255
3091943,6278727,746062,12473.64871782039
3091943,6280447,6280427,3562.2356474053668
3091943,6281968,3176988,2363.917901298875
3091943,6281968,6398591,2363.917901298875
3091943,6282232,6282210,7833.515647738335
3091943,6282481,6282471,7474.210085064646
3091943,6282546,6282498,5016.2934694452415
3091943,6288756,6288720,8374.569380328001
3091943,6290808,6290761,8965.870427303656
3091943,6304422,6304408,7354.05694278748
3091943,6304815,6304781,6305.559809967905
3091943,6320875,6320887,14176.792528028876
3091943,6320875,6320851,14176.792528028876
3091943,6321941,6321867,24183.968349536655
3091943,6323593,1706175,16836.423669020645
3091943,6324923,6324909,17794.648657786733
3091943,6332877,6332864,12062.516807894885
3091943,6340470,6340475,23544.956157419292
3091943,6340741,6340785,25633.46211564751
3091943,6340748,6340754,25499.772373969994
3091943,6340892,6340913,19386.987567094497
3091943,6340984,6340994,18362.524822091633
3091943,6341041,2788291,13786.691518847321
3091943,6341104,6341106,10543.065016890025
3091943,6341125,2900269,9993.232749048882
3091943,6341145,6341146,9781.057340384337
3091943,6341194,6399440,8139.244119149567
3091943,6341369,6341371,8109.744713473992
3091943,6341626,6341658,15395.158355557534
3091943,6341628,2849930,15526.126762303778
3091943,6341676,6341680,16170.147929711835
3091943,6342379,6342386,18788.32907238489
3091943,6397560,7070733,29930.45651502868
3091943,6397693,6340847,20066.788868316427
3091943,6397958,6397960,12563.984579254604
3091943,6398110,6398136,20925.096733260558
3091943,6398159,6398161,21344.30619448547
3091943,6398247,6398250,16496.44474150592
3091943,6398270,6398250,16682.67518115577
3091943,6398582,6398612,2897.715146982442
3091943,6398646,7135395,2973.8844772339617
3091943,6398714,6398716,3036.9528966143953
3091943,6398752,6275879,4399.15009876739
3091943,6398764,6398766,4452.209640213325
3091943,6398850,6398873,3748.229798812732
3091943,6398931,6398934,6995.685480131098
3091943,6398997,4585723,7302.443160668685
3091943,6398999,6399001,7483.386983400007
3091943,6399062,6399070,9089.485717551484
3091943,6399152,6399154,5536.283351741469
3091943,6399194,6399200,4876.594479127954
